SYSTEM,WATERWAY,SITE,TRANSECT,SUB_TRANS,METRES,METRES_RANGE,SPECIES,RECRUIT_ORIGIN,RECRUIT_COUNT,DATE,SURVEY,Notes
Campaspe,Campaspe,English,8B,NA,6,6 to 7,Nil,NA,0,18/11/2020,12,
Campaspe,Campaspe,English,9,NA,-1, -1 to 0,Nil,NA,0,18/11/2020,12,
Campaspe,Campaspe,English,9,NA,0,0 to 1,Lachnagrostis filiformis s.l.,NA,10_50,18/11/2020,12,
Campaspe,Campaspe,English,9,NA,0,0 to 1,Persicaria hydropiper,NA,10_50,18/11/2020,12,
Campaspe,Campaspe,English,9,NA,0,0 to 1,Eucalyptus camaldulensis subsp. camaldulensis,NA,1,18/11/2020,12,
Campaspe,Campaspe,English,9,NA,1,1 to 2,Eucalyptus camaldulensis subsp. camaldulensis,NA,1,18/11/2020,12,
Campaspe,Campaspe,English,9,NA,1,1 to 2,Persicaria hydropiper,NA,10_50,18/11/2020,12,
Campaspe,Campaspe,English,9,NA,1,1 to 2,Lachnagrostis filiformis s.l.,NA,10_50,18/11/2020,12,
Campaspe,Campaspe,English,9,NA,2,2 to 3,Eucalyptus camaldulensis subsp. camaldulensis,NA,10_50,18/11/2020,12,
Campaspe,Campaspe,English,9,NA,2,2 to 3,Lachnagrostis filiformis s.l.,NA,10_50,18/11/2020,12,
Campaspe,Campaspe,English,9,NA,2,2 to 3,Persicaria hydropiper,NA,5,18/11/2020,12,
Campaspe,Campaspe,English,9,NA,3,3 to 4,Eucalyptus camaldulensis subsp. camaldulensis,NA,1,18/11/2020,12,
Campaspe,Campaspe,English,9,NA,3,3 to 4,Sonchus spp.,NA,1,18/11/2020,12,
