SYSTEM,WATERWAY,SITE,TRANSECT,METRES,SPECIES,HITS,HEIGHT,DATE,SURVEY,NOTES,SITE_NOTES
Moorabool,Moorabool,Sharps Rd,1,1,Litter,16,0_1m,17/08/2022,4,Substrates add to 39,NA
Moorabool,Moorabool,Sharps Rd,1,1,Agrostis stolonifera,9,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,1,Rytidosperma spp.,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,1,Oxalis pes-caprae,4,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,1,Lomandra longifolia,9,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,1,Poa labillardierei var. labillardierei,9,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,1,Ehrharta spp.,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,1,Rock,14,0_1m,17/08/2022,4,1m Substrates add to 39,NA
Moorabool,Moorabool,Sharps Rd,1,1,Juncus amabilis,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Lomandra longifolia,20,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Oxalis pes-caprae,12,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Bromus catharticus,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Rytidosperma spp.,10,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Poa labillardierei var. labillardierei,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Bare,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Microlaena stipoides var. stipoides,4,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Rock,7,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Gladiolus spp.,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Ehrharta spp.,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,1,2,Litter,31,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,-1,Water,40,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,-1,Juncus acutus subsp. acutus,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,-1,"""Myrio ?verro"" (myriophyllum verrucosum?)",1,0_1m,17/08/2022,4,"""Myrio ?verro"" (myriophyllum verrucosum?)",NA
Moorabool,Moorabool,Sharps Rd,2,0,Water,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Bare,12,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,"""Juncus ?amabilis""",17,0_1m,17/08/2022,4,"""Juncus ?amabilis""",NA
Moorabool,Moorabool,Sharps Rd,2,0,Juncus acutus subsp. acutus,13,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Litter,23,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Sonchus oleraceus,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Cycnogeton procerum,7,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,Lobelia anceps,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,0,"""?Gladiolus""",1,0_1m,17/08/2022,4,"""?Gladiolus""",NA
Moorabool,Moorabool,Sharps Rd,2,0,Lachnagrostis filiformis s.l.,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Bare,4,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Ehrharta erecta var. erecta,13,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Oxalis pes-caprae,4,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Dactylis glomerata,4,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Microlaena stipoides var. stipoides,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,"""?Gladiolus spp.""",1,0_1m,17/08/2022,4,"""?Gladiolus spp.""",NA
Moorabool,Moorabool,Sharps Rd,2,1,Callistemon sieberi,4,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Juncus acutus subsp. acutus,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Poa labillardierei var. labillardierei,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Phragmites australis,4,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Lomandra longifolia,22,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,1,Litter,36,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Bare,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Litter,39,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Phalaris aquatica,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Lomandra longifolia,9,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Ehrharta erecta var. erecta,8,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Oxalis spp.,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Lolium spp.,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Microlaena stipoides var. stipoides,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Dactylis glomerata,28,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,2,Poa labillardierei var. labillardierei,23,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Litter,40,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Poa labillardierei var. labillardierei,29,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Dactylis glomerata,16,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Ehrharta erecta var. erecta,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Lomandra longifolia,17,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Phalaris aquatica,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,Oxalis spp.,4,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,2,3,"""Exotic geophyte/Geophyte weed""",1,0_1m,17/08/2022,4,"""Exotic geophyte/Geophyte weed""",NA
Moorabool,Moorabool,Sharps Rd,3,-1,Water,40,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,-1,Phragmites australis,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,-1,Juncus acutus subsp. acutus,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,-1,Cycnogeton procerum,25,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,-1,Juncus amabilis,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Water,15,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Bare,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Litter,20,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Cycnogeton procerum,17,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Juncus acutus subsp. acutus,19,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,"""Exotic geophyte/Geophyte weed""",3,0_1m,17/08/2022,4,"""Exotic geophyte/Geophyte weed""",NA
Moorabool,Moorabool,Sharps Rd,3,0,Ehrharta erecta var. erecta,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Isolepis inundata,12,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Lachnagrostis filiformis s.l.,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Gynatrix pulchella s.l.,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Juncus amabilis,6,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,0,Vinca major,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Bare,4,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Litter,36,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Poa labillardierei var. labillardierei,17,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Dactylis glomerata,9,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Ehrharta erecta var. erecta,13,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Oxalis spp.,7,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Gynatrix pulchella s.l.,2,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Cycnogeton procerum,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Bromus catharticus,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,1,Vinca major,10,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Bare,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Litter,35,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Poa labillardierei var. labillardierei,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Oxalis spp.,23,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Holcus lanatus,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Vinca major,17,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Dactylis glomerata,7,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,Ehrharta erecta var. erecta,15,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,2,"""?Gladiolus spp.""",2,0_1m,17/08/2022,4,"""?Gladiolus spp.""",NA
Moorabool,Moorabool,Sharps Rd,3,2,Microlaena stipoides var. stipoides,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Bare,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Litter,35,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Oxalis spp.,19,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Bromus catharticus,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Microlaena stipoides var. stipoides,9,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Dactylis glomerata,4,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Poa labillardierei var. labillardierei,11,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Holcus lanatus,7,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Vinca major,16,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,3,3,Ehrharta erecta var. erecta,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,-1,Water,40,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,-1,Cycnogeton procerum,25,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,-1,Phragmites australis,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,-1,Lachnagrostis filiformis s.l.,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Water,17,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Bare,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Litter,20,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,"""Exotic geophyte/Geophyte weed""",1,0_1m,17/08/2022,4,"""Exotic geophyte/Geophyte weed""",NA
Moorabool,Moorabool,Sharps Rd,4,0,Agrostis stolonifera,23,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Cycnogeton procerum,7,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Lobelia anceps,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Holcus lanatus,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Isolepis inundata,6,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Dactylis glomerata,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Juncus amabilis,7,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,0,Persicaria decipiens,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,1,Bare,7,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,1,Litter,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,1,Poa labillardierei var. labillardierei,9,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,1,Ehrharta erecta var. erecta,6,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,1,Oxalis spp.,7,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,1,Dactylis glomerata,10,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,1,Gynatrix pulchella s.l.,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,1,Melicytus dentatus s.l.,5,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Bare,6,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Litter,34,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Dactylis glomerata,13,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Poa labillardierei var. labillardierei,6,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Oxalis spp.,14,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Ehrharta erecta var. erecta,23,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Microlaena stipoides var. stipoides,4,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Gynatrix pulchella s.l.,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Melicytus dentatus s.l.,6,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,4,2,Lomandra longifolia,6,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,-1,Water,40,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,-1,Callistemon sieberi,10,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,-1,Leptospermum lanigerum,10,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Water,15,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Callistemon sieberi,14,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Poa labillardierei var. labillardierei,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Isolepis inundata,8,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Agrostis stolonifera,23,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Rubus anglocandicans,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Bare,4,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Rock,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Lobelia anceps,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Carex gaudichaudiana,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,0,Litter,16,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Bare,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Litter,36,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Rubus anglocandicans,12,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Juncus acutus subsp. acutus,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Gynatrix pulchella s.l.,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Oxalis spp.,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Agrostis stolonifera,28,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Rock,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,1,Poa labillardierei var. labillardierei,10,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Litter,39,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Phalaris aquatica,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Gynatrix pulchella s.l.,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Juncus acutus subsp. acutus,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Rubus anglocandicans,11,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Juncus amabilis,8,0_1m,17/08/2022,4,NOTE update 06/12/22 - possibly Ficinia as per Dec survey,NA
Moorabool,Moorabool,Sharps Rd,5,2,Ehrharta erecta var. erecta,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Poa labillardierei var. labillardierei,10,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Oxalis spp.,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Dactylis glomerata,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Rock,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Callistemon sieberi,2,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,2,Agrostis stolonifera,22,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,3,Litter,38,0_1m,17/08/2022,4,Substrates add to 41,NA
Moorabool,Moorabool,Sharps Rd,5,3,Bare,2,0_1m,17/08/2022,4,Substrates add to 41,NA
Moorabool,Moorabool,Sharps Rd,5,3,Dactylis glomerata,17,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,3,Oxalis spp.,12,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,3,Poa labillardierei var. labillardierei,21,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,3,Ehrharta erecta var. erecta,22,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,3,Phalaris aquatica,6,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,3,Log,1,0_1m,17/08/2022,4,Substrates add to 41,NA
Moorabool,Moorabool,Sharps Rd,5,3,Callistemon sieberi,4,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,4,Litter,37,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,4,Bare,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,4,Poa labillardierei var. labillardierei,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,4,Ehrharta erecta var. erecta,25,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,4,Dactylis glomerata,10,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,4,Lomandra longifolia,8,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,5,4,Oxalis spp.,34,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,-1,Water,40,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,-1,Callistemon sieberi,4,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,-1,Bursaria spinosa,2,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,0,Bursaria spinosa,2,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,0,Bare,30,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,0,Litter,10,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,0,Juncus acutus subsp. acutus,16,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,0,Phragmites australis,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,0,Ficinia nodosa,15,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,0,Callistemon sieberi,20,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,0,Poa labillardierei var. labillardierei,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,0,Ehrharta erecta var. erecta,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,0,Acacia dealbata,2,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Bare,4,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Litter,36,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Callistemon sieberi,26,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Bursaria spinosa,4,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Kunzea spp.,4,1_5m,17/08/2022,4,"Just said ""kunzea"", unsure of sp",NA
Moorabool,Moorabool,Sharps Rd,6,1,Ulex europaeus,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Oxalis pes-caprae,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Ehrharta erecta var. erecta,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Poa labillardierei var. labillardierei,8,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Dactylis glomerata,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,1,Ficinia nodosa,12,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,2,Litter,40,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,2,Clematis microphylla,4,0_1m,17/08/2022,4,(not in master list),NA
Moorabool,Moorabool,Sharps Rd,6,2,Dodonaea viscosa,11,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,2,Ulex europaeus,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,2,Callistemon sieberi,22,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,2,Ehrharta erecta var. erecta,6,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,2,Eucalyptus camaldulensis subsp. camaldulensis,4,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,2,Poa labillardierei var. labillardierei,19,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,2,Oxalis spp.,7,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,2,Dactylis glomerata,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,2,Lomandra longifolia,3,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,6,2,Bursaria spinosa,2,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,7,-1,Water,40,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,7,-1,Phragmites australis,1,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,7,-1,Cycnogeton procerum,4,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,7,-1,Callistemon sieberi,5,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,7,0,Bare,10,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,7,0,Water,25,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,7,0,Litter,5,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,7,0,Cycnogeton procerum,18,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,7,0,Ficinia nodosa,2,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,7,0,Callistemon sieberi,12,1_5m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,7,0,Lomandra longifolia,6,0_1m,17/08/2022,4,NA,NA
Moorabool,Moorabool,Sharps Rd,7,0,Juncus acutus subsp. acutus,15,0_1m,17/08/2022,4,NA,NA
