SYSTEM,WATERWAY,SITE,TRANSECT,SUB_TRANS,METRES,METRES.1,SPECIES,ORIGIN,COUNT,DATE,SURVEY,EXCLOSURE,Notes
Wimmera,Burnt,WonwondahGauge,1,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,WonwondahGauge,1,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,WonwondahGauge,2,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,Note in book: Acacia provincialis on 0 if now > 5 metres
Wimmera,Burnt,WonwondahGauge,2,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,WonwondahGauge,2,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,WonwondahGauge,3,W,-1, -1 to 0,Unidentified monocot,Unknown,3,27/03/2018,6,0,
Wimmera,Burnt,WonwondahGauge,3,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,WonwondahGauge,3,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,WonwondahGauge,4,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,WonwondahGauge,4,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,WonwondahGauge,4,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,WonwondahGauge,5,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,WonwondahGauge,5,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,WonwondahGauge,5,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,WonwondahGauge,5,C,2,2 to 3,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,1,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,1,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,1,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,1,C,2,2 to 3,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,2,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,2,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,2,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,2,C,2,2 to 3,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,3,W,-1, -1 to 0,Unidentified monocot,Unknown,10_50,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,3,A,0,0 to 1,Hypochaeris radicata,exotic,1,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,3,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,4,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,4,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,4,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,5,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,5,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Burnt,MacInnes,5,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,1,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,1,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,1,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,1,C,2,2 to 3,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,2,W,-1, -1 to 0,Alternanthera denticulata s.s.,native,10_50,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,2,W,-1, -1 to 0,Euchiton involucratus s.l.,native,3,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,2,W,-1, -1 to 0,Unidentified monocot,Unknown,10_50,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,2,W,-1, -1 to 0,Sonchus oleraceus,exotic,2,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,2,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,2,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,3,W,-1, -1 to 0,Isolepis inundata,native,1,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,3,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,3,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,4,W,-1, -1 to 0,Isolepis inundata,native,3,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,4,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,4,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,5,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,5,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,5,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,GrahamsBridge,5,C,2,2 to 3,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,1,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,1,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,1,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,2,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,2,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,2,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,2,C,2,2 to 3,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,3,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,3,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,3,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,3,C,2,2 to 3,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,4,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,4,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,4,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,5,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,5,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,Laharum,5,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,1,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,1,A,0,0 to 1,Unidentified dicot herb,Unknown,1,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,1,A,0,0 to 1,Unidentified monocot,Unknown,1,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,1,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,2,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,2,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,2,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,2,C,2,2 to 3,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,2,D,3,3 to 4,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,3,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,3,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,3,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,4,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,4,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,McKenzie,MtVictory,4,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,1,W,-1, -1 to 0,Lachnagrostis filiformis s.l.,native,2,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,1,W,-1, -1 to 0,Lythrum hyssopifolia,native,1,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,1,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,1,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,2,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,2,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,2,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,2,C,2,2 to 3,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,3,W,-1, -1 to 0,Bromus/Holcus,#N/A,3,27/03/2018,6,0,Bromus circled… or Unidentified grass?
Wimmera,Mt William,RosesGap,3,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,3,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,Check which is T3 and which is T4
Wimmera,Mt William,RosesGap,4,W,-1, -1 to 0,Unidentified monocot,Unknown,2,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,4,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,4,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,5,W,-1, -1 to 0,Unidentified monocot,Unknown,3,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,5,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,5,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,5,C,2,2 to 3,Arctotheca calendula,exotic,1,27/03/2018,6,0,
Wimmera,Mt William,RosesGap,5,D,3,3 to 4,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,1,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,1,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,1,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,2,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,2,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,2,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,3,W,-1, -1 to 0,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,3,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,3,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,3,C,2,2 to 3,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,4,W,-1, -1 to 0,Alternanthera denticulata s.s.,native,2,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,4,W,-1, -1 to 0,Unidentified grass,unknown,4,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,4,A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,4,B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,1 (should this be 5?),W,-1, -1 to 0,Isolepis inundata,native,10_50,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,1 (should this be 5?),W,-1, -1 to 0,Unidentified monocot,Unknown,2,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,1 (should this be 5?),W,-1, -1 to 0,Lythrum hyssopifolia,native,1,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,1 (should this be 5?),A,0,0 to 1,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,1 (should this be 5?),B,1,1 to 2,Nil,NA,0,27/03/2018,6,0,
Wimmera,Mt William,Tobacco,5,W,-1, -1 to 0,Nil,NA,0,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,5,A,0,0 to 1,Nil,NA,0,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,5,B,1,1 to 2,Nil,NA,0,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,4,W,-1, -1 to 0,Nil,NA,0,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,4,A,0,0 to 1,Holcus lanatus,exotic,2,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,4,B,1,1 to 2,Nil,NA,0,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,3,W,-1, -1 to 0,Nil,NA,0,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,3,A,0,0 to 1,Sonchus oleraceus,exotic,1,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,3,B,1,1 to 2,Nil,NA,0,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,3,C,2,2 to 3,Nil,NA,0,3/12/2018,5,0,
Wimmera,Mt William,RosesGap,1,W,-1, -1 to 0,Nil,NA,0,3/12/2018,5,0,
Wimmera,Mt William,RosesGap,1,A,0,0 to 1,Lythrum hyssopifolia,native,4,3/12/2018,5,0,
Wimmera,Mt William,RosesGap,1,B,1,1 to 2,Nil,NA,0,3/12/2018,5,0,
Wimmera,Mt William,RosesGap,2 (3 in book),W,-1, -1 to 0,Nil,NA,0,3/12/2018,5,0,
Wimmera,Mt William,RosesGap,2 (3 in book),A,0,0 to 1,Hypochaeris radicata,exotic,1,3/12/2018,5,0,
Wimmera,Mt William,RosesGap,2 (3 in book),B,1,1 to 2,Nil,NA,0,3/12/2018,5,0,
Wimmera,Mt William,RosesGap,2 (3 in book),C,2,2 to 3,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,1 (5 in book),W,-1, -1 to 0,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,1 (5 in book),A,0,0 to 1,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,1 (5 in book),B,1,1 to 2,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,1 (5 in book),C,2,2 to 3,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,2 (4 in book),W,-1, -1 to 0,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,2 (4 in book),A,0,0 to 1,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,2 (4 in book),B,1,1 to 2,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,2 (4 in book),C,2,2 to 3,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,3,W,-1, -1 to 0,Gratiola peruviana,native,5,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,3,W,-1,,Hypericum gramineum,native,1,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,3,A,0,0 to 1,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,3,B,1,1 to 2,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,3,C,2, 2 to 3,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,5,W,-1, -1 to 0,Nil,NA,1,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,5,A,0,0 to 1,Nil,NA,2,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,5,B,1,1 to 2,Nil,NA,3,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,5,C,2,2 to 3,Nil,NA,4,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,4,W,-1, -1 to 0,Leptospermum obovatum,native,5,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,4,A,0,0 to 1,Leptospermum obovatum,native,1,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,4,B,1,1 to 2,Nil,NA,0,3/12/2018,5,0,
Wimmera,Burnt,MacInnes,5,W,-1, -1 to 0,Nil,NA,0,3/12/2018,5,0,
Wimmera,Burnt,MacInnes,5,A,0,0 to 1,Nil,NA,0,3/12/2018,5,0,
Wimmera,Burnt,MacInnes,5,B,1,1 to 2,Nil,NA,0,3/12/2018,5,0,
Wimmera,Burnt,MacInnes,4,W,-1, -1 to 0,Nil,NA,0,3/12/2018,5,0,
Wimmera,Burnt,MacInnes,4,A,0,0 to 1,Nil,NA,0,3/12/2018,5,0,
Wimmera,Burnt,MacInnes,4,B,1,1 to 2,Nil,NA,0,3/12/2018,5,0,
Wimmera,Burnt,MacInnes,3,W,-1, -1 to 0,Nil,NA,0,3/12/2018,5,0,
Wimmera,Burnt,MacInnes,3,A,0,0 to 1,Nil,NA,0,3/12/2018,5,0,
Wimmera,Burnt,MacInnes,3,B,1,1 to 2,Nil,NA,0,3/12/2018,5,0,
Wimmera,Burnt,Millers,1,W,-1, -1 to 0,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,Millers,1,A,0,0 to 1,Hypericum gramineum,native,1,4/12/2018,5,0,
Wimmera,Burnt,Millers,1,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,Millers,2,W,-1, -1 to 0,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,Millers,2,A,0,0 to 1,Dicot,#N/A,3,4/12/2018,5,0,
Wimmera,Burnt,Millers,2,A,0,0 to 1,Lythrum hyssopifolia,native,>20,4/12/2018,5,0,
Wimmera,Burnt,Millers,2,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,Millers,2,C,2,2 to 3,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,Millers,5,W,-1, -1 to 0,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,Millers,5,A],0,0 to 1,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,Millers,5,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,Millers,5,C,2,2 to 3,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,Peuckers,1,W,-1, -1 to 0,Nil,NA,0,4/12/2018,5,0,North West side
Wimmera,Burnt,Peuckers,1,A,0,0 to 1,Nil,NA,0,4/12/2018,5,0,North West side
Wimmera,Burnt,Peuckers,1,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,North West side
Wimmera,Burnt,Peuckers,2,W,-1, -1 to 0,Nil,NA,0,4/12/2018,5,0,South East side
Wimmera,Burnt,Peuckers,2,A,0,0 to 1,Nil,NA,0,4/12/2018,5,0,South East side
Wimmera,Burnt,Peuckers,2,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,South East side
Wimmera,Burnt,Peuckers,5,W,-1, -1 to 0,Nil,NA,0,4/12/2018,5,0,North West side
Wimmera,Burnt,Peuckers,5,A,0,0 to 1,Nil,NA,0,4/12/2018,5,0,North West side
Wimmera,Burnt,Peuckers,5,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,North West side
Wimmera,Burnt,WonwondahGauge,1,W,-1, -1 to 0,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,WonwondahGauge,1,A,0,0 to 1,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,WonwondahGauge,1,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,WonwondahGauge,2,W,-1, -1 to 0,Hypochaeris radicata,exotic,2,4/12/2018,5,0,
Wimmera,Burnt,WonwondahGauge,2,A,0,0 to 1,Hypochaeris radicata,exotic,2,4/12/2018,5,0,
Wimmera,Burnt,WonwondahGauge,2,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,WonwondahGauge,3,W,-1, -1 to 0,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,WonwondahGauge,3,A,0,0 to 1,Nil,NA,0,4/12/2018,5,0,
Wimmera,Burnt,WonwondahGauge,3,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,Laharum,1,W,-1, -1 to 0,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,Laharum,1,A,0,0 to 1,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,Laharum,1,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,Laharum,2,W,-1, -1 to 0,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,Laharum,2,A,0,0 to 1,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,Laharum,2,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,Laharum,2,C,2,2 to 3,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,Laharum,3,W,-1, -1 to 0,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,Laharum,3,A,0,0 to 1,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,Laharum,3,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,Laharum,3,C,2,2 to 3,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,MtVictory,1,W,-1, -1 to 0,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,MtVictory,1,A,0,0 to 1,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,MtVictory,1,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,MtVictory,2,W,-1, -1 to 0,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,MtVictory,2,A,0,0 to 1,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,MtVictory,2,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,
Wimmera,McKenzie,MtVictory,2,C,2,2 to 3,Nil,NA,0,4/12/2018,5,0,
Wimmera,Mt William,RosesGap,4,W,-1, -1 to 0,Nil,NA,0,4/12/2018,5,0,
Wimmera,Mt William,RosesGap,4,A,0,0 to 1,Dicot,NA,2,4/12/2018,5,0,Possibly Rumex spp.
Wimmera,Mt William,RosesGap,4,B,1,1 to 2,Nil,NA,0,4/12/2018,5,0,
Wimmera,Mt William,Tobacco,1,W,-1, -1 to 0,Dicot,NA,1,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,1,W,-1, -1 to 0,Triglochin procera,NA,3,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,1,A,0,0 to 1,Nil,NA,0,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,1,B,1,1 to 2,Acaena echinata,NA,3,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,1,B,1,1 to 2,Monocot,NA,10_50,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,2,W,-1, -1 to 0,Dicot,NA,1,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,2,W,-1, -1 to 0,Monocot,NA,10_50,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,2,A,0,0 to 1,Monocot,NA,3,3/12/2018,5,0,
Wimmera,Mt William,Tobacco,2,B,1,1 to 2,Monocot,NA,10_50,3/12/2018,5,0,
Wimmera,Mt William,RosesGap,3,W,-1, -1 to 0,Ehrharta spp.,NA,9,3/12/2018,5,0,
Wimmera,Mt William,RosesGap,3,W,-1, -1 to 0,Dicot,NA,9,3/12/2018,5,0,
Wimmera,Mt William,RosesGap,3,A,0,0 to 1,Monocot,NA,3,3/12/2018,5,0,
Wimmera,Mt William,RosesGap,3,B,1,1 to 2,Bromus diandrus,NA,4,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,5,W,-1, -1 to 0,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,5,A,0,0 to 1,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,5,B,1,1 to 2,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,5,C,2,2 to 3,Monocot,NA,7,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,4,W,-1, -1 to 0,Triglochin procera,NA,2,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,4,W,-1, -1 to 0,Monocot,NA,10_50,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,4,A,0,0 to 1,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,4,B,1,1 to 2,Sonchus oleraceus,NA,1,3/12/2018,5,0,
Wimmera,McKenzie,NEWonwondah,4,C,2,2 to 3,Rytidosperma spp.,NA,10_50,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,1,W,-1, -1 to 0,Triglochin procera,NA,2,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,1,W,-1, -1 to 0,Juncus artculatus,NA,1,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,1,W,-1, -1 to 0,dicot,NA,1,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,1,A,0,0 to 1,Helichrysum spp.,NA,2,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,1,A,0,0 to 1,Centipeda cunninghamii,NA,1,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,1,A,0,0 to 1,Hypochaeris radicata,NA,1,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,1,A,0,0 to 1,Sonchus oleraceus,NA,1,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,1,B,1,1 to 2,Haloragis heterophylla,NA,2,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,1,B,1,1 to 2,Sonchus oleraceus,NA,1,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,1,B,1,1 to 2,Rytidosperma spp.,NA,3,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,1,C,2,2 to 3,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,2,W,-1, -1 to 0,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,2,A,0,0 to 1,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,2,B,1,1 to 2,Nil,NA,0,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,3,W,-1, -1 to 0,Monocot,NA,10_50,3/12/2018,5,0,
Wimmera,McKenzie,GrahamsBridge,3,A,0,0 to 1,Hydrocotyle h,NA,2,3/12/2018,5,0,cant understand which species
