WATERWAY,SITE,TRANSECT,SUB_TRANS,METRES,SPECIES,ORIGIN,HITS,HEIGHT,DATE,SURVEY,EXCLOSURE,NOTES
Moorabool,Bakers Bridge,8,C,2,Litter,ground,38,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,C,2,Bare,ground,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,C,2,Juncus pauciflorus,native,16,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,C,2,Bromus catharticus,exotic,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,C,2,Dipsacus fullonum,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,C,2,Poa labillardierei var. labillardierei,native,19,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,D,3,Litter,ground,40,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,D,3,Poa labillardierei var. labillardierei,native,31,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,D,3,Bromus catharticus,exotic,24,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,D,3,Juncus pauciflorus,native,8,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,D,3,Dipsacus fullonum,exotic,7,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,D,3,Hordeum leporinum,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,D,3,Lolium rigidum,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,E,4,Litter,ground,40,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,E,4,Dipsacus fullonum,exotic,11,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,E,4,Bromus catharticus,exotic,16,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,E,4,Raphanus raphanistrum,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,E,4,Cirsium vulgare,exotic,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,E,4,Lolium rigidum,exotic,22,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,E,4,Phalaris aquatica,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,E,4,Poa labillardierei var. labillardierei,native,25,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,E,4,Hordeum leporinum,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,F,5,Bare,ground,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,F,5,Litter,ground,37,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,F,5,Cirsium vulgare,exotic,30,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,F,5,Raphanus raphanistrum,exotic,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,F,5,Phalaris aquatica,exotic,7,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,F,5,Hordeum leporinum,exotic,8,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,F,5,Lolium rigidum,exotic,17,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,F,5,Bromus catharticus,exotic,13,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,8,F,5,Persicaria subsessilis,native,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,W,-1,Water,ground,40,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,W,-1,Cycnogeton procerum,native,40,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,W,-1,Crassula helmsii,native,36,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,W,-1,Persicaria decipiens,native,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,W,-1,Geranium spp.,native,20,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,A,0,Log,ground,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,A,0,Persicaria decipiens,native,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,A,0,Cycnogeton procerum,native,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,A,0,Crassula helmsii,native,32,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,A,0,Rumex brownii,native,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,A,0,Bare,ground,36,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,A,0,Carex tereticaulis,native,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,A,0,Eleocharis acuta,native,20,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,A,0,Juncus pauciflorus,native,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,A,0,Poa labillardierei var. labillardierei,native,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,A,0,Schoenoplectus tabernaemontani,native,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,B,1,Bare,ground,13,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,B,1,Litter,ground,27,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,B,1,Melicytus dentatus s.l.,native,8,1_5m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,B,1,Poa labillardierei var. labillardierei,native,36,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,B,1,Dipsacus fullonum,exotic,31,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,B,1,Carex tereticaulis,native,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,B,1,Bromus catharticus,exotic,7,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,B,1,Phalaris aquatica,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,B,1,Cirsium vulgare,exotic,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,B,1,Juncus pauciflorus,native,7,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,C,2,Litter,ground,27,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,C,2,Bare,ground,13,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,C,2,Melicytus dentatus s.l.,native,8,1_5m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,C,2,Dipsacus fullonum,exotic,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,C,2,Poa labillardierei var. labillardierei,native,34,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,C,2,Bromus catharticus,exotic,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,C,2,Lolium rigidum,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,C,2,Cirsium vulgare,exotic,12,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,C,2,Sonchus oleraceus,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,C,2,Phalaris aquatica,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,D,3,Bare,ground,8,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,D,3,Litter,ground,32,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,D,3,Poa labillardierei var. labillardierei,native,21,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,D,3,Melicytus dentatus s.l.,native,6,1_5m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,D,3,Dactylis glomerata,exotic,20,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,D,3,Phalaris aquatica,exotic,6,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,D,3,Lolium rigidum,exotic,18,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,D,3,Bromus catharticus,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,D,3,Rumex conglomeratus,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,D,3,Dipsacus fullonum,exotic,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,D,3,Modiola caroliniana,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,E,4,Bare,ground,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,E,4,Litter,ground,31,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,E,4,Melicytus dentatus s.l.,native,2,1_5m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,E,4,Dactylis glomerata,exotic,31,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,E,4,Lolium rigidum,exotic,17,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,E,4,Bromus hordeaceus subsp. hordeaceus,exotic,6,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,E,4,Bromus catharticus,exotic,12,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,E,4,Phalaris aquatica,exotic,12,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,E,4,Plantago lanceolata,exotic,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,E,4,Poa labillardierei var. labillardierei,native,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,9,E,4,Sonchus oleraceus,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,W,-1,Water,ground,40,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,W,-1,Cycnogeton procerum,native,40,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,W,-1,Schoenoplectus tabernaemontani,native,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,W,-1,Geranium spp.,native,20,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,W,-1,Ceratophyllum demersum,native,20,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,A,0,Bare,ground,37,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,A,0,Litter,ground,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,A,0,Cycnogeton procerum,native,19,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,A,0,Crassula helmsii,native,7,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,A,0,Lachnagrostis filiformis s.l.,native,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,A,0,Persicaria decipiens,native,17,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,A,0,Isolepis inundata,native,15,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,A,0,Persicaria subsessilis,native,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,A,0,Bromus catharticus,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,A,0,Schoenoplectus tabernaemontani,native,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,B,1,Bare,ground,32,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,B,1,Litter,ground,8,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,B,1,Lolium rigidum,exotic,25,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,B,1,Bromus catharticus,exotic,20,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,B,1,Rumex bidens,native,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,B,1,Persicaria subsessilis,native,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,C,2,Litter,ground,34,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,C,2,Bare,ground,6,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,C,2,Lolium rigidum,exotic,17,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,C,2,Persicaria subsessilis,native,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,C,2,Cirsium vulgare,exotic,22,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,C,2,Bromus catharticus,exotic,29,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,C,2,Dipsacus fullonum,exotic,12,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,C,2,Rumex bidens,native,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,C,2,Galium aparine,exotic,12,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,C,2,Dactylis glomerata,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,D,3,Bare,ground,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,D,3,Litter,ground,31,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,D,3,Cirsium vulgare,exotic,32,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,D,3,Dipsacus fullonum,exotic,6,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,D,3,Lolium rigidum,exotic,23,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,D,3,Galium aparine,exotic,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,D,3,Bromus catharticus,exotic,13,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,E,4,Bare,ground,8,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,E,4,Litter,ground,32,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,E,4,Bromus catharticus,exotic,25,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,E,4,Phalaris aquatica,exotic,17,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,E,4,Lolium rigidum,exotic,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,E,4,Hordeum leporinum,exotic,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,E,4,Plantago lanceolata,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,E,4,Dipsacus fullonum,exotic,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,F,5,Bare,ground,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,F,5,Litter,ground,37,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,F,5,Bromus catharticus,exotic,34,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,F,5,Plantago lanceolata,exotic,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,F,5,Lolium rigidum,exotic,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,F,5,Hordeum leporinum,exotic,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,F,5,Phalaris aquatica,exotic,6,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,F,5,Rumex bidens,native,2,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,10,F,5,Dactylis glomerata,exotic,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,W,-1,Water,ground,38,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,W,-1,Cycnogeton procerum,native,30,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,W,-1,Phragmites australis,native,20,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,W,-1,Litter,ground,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,W,-1,Bare,ground,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,A,0,Bare,ground,11,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,A,0,Litter,ground,38,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,A,0,Phragmites australis,native,33,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,A,0,Persicaria subsessilis,native,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,A,0,Phalaris aquatica,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,B,1,Bare,ground,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,B,1,Litter,ground,35,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,B,1,Phragmites australis,native,23,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,B,1,Bromus catharticus,exotic,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,B,1,Cirsium vulgare,exotic,30,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,B,1,Lolium rigidum,exotic,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,C,2,Bare,ground,20,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,C,2,Litter,ground,20,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,C,2,Lolium rigidum,exotic,9,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,C,2,Sonchus oleraceus,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,C,2,Rumex brownii,native,5,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,C,2,Phragmites australis,native,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,C,2,Cirsium vulgare,exotic,18,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,C,2,Phalaris aquatica,exotic,4,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,C,2,Bromus catharticus,exotic,10,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,C,2,Hordeum leporinum,exotic,3,0_1m,14/11/2017,2,0,
Moorabool,Bakers Bridge,3,C,2,Dactylis glomerata,exotic,1,0_1m,14/11/2017,2,0,
Moorabool,Sharps Rd,1,W,-1,Water,ground,40,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,W,-1,Ceratophyllum demersum,native,12,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,W,-1,Cycnogeton procerum,native,3,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,W,-1,Myriophyllum spp.,native,6,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,W,-1,Callistemon sieberi,native,5,1_5m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,W,-1,Juncus acutus subsp. acutus,exotic,3,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,A,0,Litter,ground,35,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,A,0,Bare,ground,5,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,A,0,Ehrharta erecta var. erecta,exotic,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,A,0,Lomandra longifolia,native,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,A,0,Juncus acutus subsp. acutus,exotic,16,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,A,0,Lachnagrostis filiformis s.l.,native,10,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,A,0,Hypochaeris radicata,exotic,1,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,A,0,Callistemon sieberi,native,1,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,A,0,Anthoxanthum odoratum,exotic,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,A,0,Bromus diandrus,exotic,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,A,0,Cyperus eragrostis,exotic,7,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,A,0,Galium aparine,exotic,3,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,B,1,Bare,ground,3,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,B,1,Litter,ground,37,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,B,1,Lomandra longifolia,native,27,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,B,1,Lachnagrostis filiformis s.l.,native,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,B,1,Anthoxanthum odoratum,exotic,5,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,B,1,Microlaena stipoides var. stipoides,native,3,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,B,1,Rytidosperma spp.,native,12,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,B,1,Vulpia spp.,exotic,5,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,B,1,Ehrharta erecta var. erecta,exotic,6,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,B,1,Ulex europaeus,exotic,4,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,B,1,Bromus diandrus,exotic,5,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,C,2,Bare,ground,1,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,C,2,Litter,ground,39,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,C,2,Vulpia spp.,exotic,6,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,C,2,Bromus diandrus,exotic,12,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,C,2,Ehrharta erecta var. erecta,exotic,18,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,C,2,Anthoxanthum odoratum,exotic,1,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,C,2,Lomandra longifolia,native,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,C,2,Rytidosperma spp.,native,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,C,2,Poa labillardierei var. labillardierei,native,4,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,C,2,Callistemon sieberi,native,15,1_5m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,C,2,Dichondra repens,native,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,1,C,2,Einadia nutans subsp. nutans,native,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,W,-1,Water,ground,40,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,W,-1,Potamogeton crispus,native,20,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,W,-1,Callistemon sieberi,native,2,1_5m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,W,-1,Acacia mearnsii,native,10,1_5m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,W,-1,Phragmites australis,native,3,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,W,-1,Cycnogeton procerum,native,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,W,-1,Juncus acutus subsp. acutus,exotic,8,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,W,-1,Agrostis stolonifera,exotic,5,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,W,-1,Juncus amabilis,native,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Litter,ground,37,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Anthoxanthum odoratum,exotic,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Holcus lanatus,exotic,12,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Rytidosperma spp.,native,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Phalaris aquatica,exotic,1,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Ehrharta erecta var. erecta,exotic,7,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Poa labillardierei var. labillardierei,native,4,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Phragmites australis,native,10,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Water,ground,3,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Acacia mearnsii,native,18,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Juncus amabilis,native,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Lomandra longifolia,native,9,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Lysimachia arvensis,exotic,4,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Agrostis stolonifera,exotic,1,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Cirsium vulgare,exotic,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Juncus acutus subsp. acutus,exotic,1,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Lobelia anceps,native,10,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Bromus diandrus,exotic,1,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,A,0,Gladiolus undulatus,exotic,1,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,B,1,Bare,ground,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,B,1,Litter,ground,38,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,B,1,Poa labillardierei var. labillardierei,native,12,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,B,1,Bromus diandrus,exotic,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,B,1,Ehrharta erecta var. erecta,exotic,13,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,B,1,Callistemon sieberi,native,4,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,B,1,Rytidosperma spp.,native,1,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,B,1,Phragmites australis,native,9,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,B,1,Dactylis glomerata,exotic,3,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,B,1,Lomandra longifolia,native,18,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,B,1,Acacia mearnsii,native,12,1_5m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,C,2,Litter,ground,38,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,C,2,Poa labillardierei var. labillardierei,native,8,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,C,2,Bromus diandrus,exotic,20,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,C,2,Ehrharta erecta var. erecta,exotic,16,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,C,2,Dactylis glomerata,exotic,19,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,C,2,Microlaena stipoides var. stipoides,native,6,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,C,2,Lomandra longifolia,native,5,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,C,2,Anthoxanthum odoratum,exotic,5,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,C,2,Acacia mearnsii,native,6,1_5m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,C,2,Holcus lanatus,exotic,2,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,C,2,Phalaris aquatica,exotic,1,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,D,3,Litter,ground,40,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,D,3,Dactylis glomerata,exotic,12,0_1m,23/11/2017,2,0,
Moorabool,Sharps Rd,2,D,3,Microlaena stipoides var. stipoides,native,11,0_1m,23/11/2017,2,0,
