...1,Raw level (m),Qual,AHD level (m)
2019-03-10T05:00:00Z,0.228,15,0.228
2019-03-10T05:15:00Z,0.231,15,0.231
2019-03-10T05:30:00Z,0.234,15,0.234
2019-03-10T05:45:00Z,0.237,15,0.237
2019-03-10T06:00:00Z,0.24,15,0.24
2019-03-10T06:15:00Z,0.243,15,0.243
2019-03-10T06:30:00Z,0.247,15,0.247
2019-03-10T06:45:00Z,0.25,15,0.25
2019-03-10T07:00:00Z,0.254,15,0.254
2019-03-10T07:15:00Z,0.258,15,0.258
2019-03-10T07:30:00Z,0.261,15,0.261
2019-03-10T07:45:00Z,0.265,15,0.265
2019-03-10T08:00:00Z,0.269,15,0.269
2019-03-10T08:15:00Z,0.273,15,0.273
2019-03-10T08:30:00Z,0.276,15,0.276
2019-03-10T08:45:00Z,0.28,15,0.28
2019-03-10T09:00:00Z,0.283,15,0.283
2019-03-10T09:15:00Z,0.287,15,0.287
2019-03-10T09:30:00Z,0.29,15,0.29
2019-03-10T09:45:00Z,0.293,15,0.293
2019-03-10T10:00:00Z,0.297,15,0.297
2019-03-10T10:15:00Z,0.3,15,0.3
2019-03-10T10:30:00Z,0.303,15,0.303
2019-03-10T10:45:00Z,0.306,15,0.306
2019-03-10T11:00:00Z,0.309,15,0.309
2019-03-10T11:15:00Z,0.311,15,0.311
2019-03-10T11:30:00Z,0.314,15,0.314
2019-03-10T11:45:00Z,0.317,15,0.317
2019-03-10T12:00:00Z,0.319,15,0.319
2019-03-10T12:15:00Z,0.321,15,0.321
2019-03-10T12:30:00Z,0.322,15,0.322
2019-03-10T12:45:00Z,0.324,15,0.324
2019-03-10T13:00:00Z,0.327,15,0.327
2019-03-10T13:15:00Z,0.329,15,0.329
2019-03-10T13:30:00Z,0.331,15,0.331
2019-03-10T13:45:00Z,0.333,15,0.333
2019-03-10T14:00:00Z,0.334,15,0.334
2019-03-10T14:15:00Z,0.336,15,0.336
2019-03-10T14:30:00Z,0.337,15,0.337
2019-03-10T14:45:00Z,0.339,15,0.339
2019-03-10T15:00:00Z,0.34,15,0.34
2019-03-10T15:15:00Z,0.341,15,0.341
2019-03-10T15:30:00Z,0.343,15,0.343
2019-03-10T15:45:00Z,0.344,15,0.344
2019-03-10T16:00:00Z,0.345,15,0.345
2019-03-10T16:15:00Z,0.346,15,0.346
2019-03-10T16:30:00Z,0.347,15,0.347
2019-03-10T16:45:00Z,0.348,15,0.348
2019-03-10T17:00:00Z,0.349,15,0.349
2019-03-10T17:15:00Z,0.35,15,0.35
2019-03-10T17:30:00Z,0.351,15,0.351
2019-03-10T17:45:00Z,0.352,15,0.352
2019-03-10T18:00:00Z,0.353,15,0.353
2019-03-10T18:15:00Z,0.354,15,0.354
2019-03-10T18:30:00Z,0.355,15,0.355
2019-03-10T18:45:00Z,0.356,15,0.356
2019-03-10T19:00:00Z,0.356,15,0.356
2019-03-10T19:15:00Z,0.357,15,0.357
2019-03-10T19:30:00Z,0.358,15,0.358
2019-03-10T19:45:00Z,0.358,15,0.358
2019-03-10T20:00:00Z,0.359,15,0.359
2019-03-10T20:15:00Z,0.359,15,0.359
2019-03-10T20:30:00Z,0.358,15,0.358
2019-03-10T20:45:00Z,0.358,15,0.358
2019-03-10T21:00:00Z,0.357,15,0.357
2019-03-10T21:15:00Z,0.357,15,0.357
2019-03-10T21:30:00Z,0.356,15,0.356
2019-03-10T21:45:00Z,0.356,15,0.356
2019-03-10T22:00:00Z,0.356,15,0.356
2019-03-10T22:15:00Z,0.355,15,0.355
2019-03-10T22:30:00Z,0.355,15,0.355
2019-03-10T22:45:00Z,0.354,15,0.354
2019-03-10T23:00:00Z,0.354,15,0.354
2019-03-10T23:15:00Z,0.353,15,0.353
2019-03-10T23:30:00Z,0.352,15,0.352
2019-03-10T23:45:00Z,0.351,15,0.351
2019-03-11T00:00:00Z,0.351,15,0.351
2019-03-11T00:15:00Z,0.349,15,0.349
2019-03-11T00:30:00Z,0.349,15,0.349
2019-03-11T00:45:00Z,0.347,15,0.347
2019-03-11T01:00:00Z,0.346,15,0.346
2019-03-11T01:15:00Z,0.345,15,0.345
2019-03-11T01:30:00Z,0.343,15,0.343
2019-03-11T01:45:00Z,0.341,15,0.341
2019-03-11T02:00:00Z,0.34,15,0.34
2019-03-11T02:15:00Z,0.338,15,0.338
2019-03-11T02:30:00Z,0.336,15,0.336
2019-03-11T02:45:00Z,0.334,15,0.334
2019-03-11T03:00:00Z,0.333,15,0.333
2019-03-11T03:15:00Z,0.331,15,0.331
2019-03-11T03:30:00Z,0.329,15,0.329
2019-03-11T03:45:00Z,0.328,15,0.328
2019-03-11T04:00:00Z,0.326,15,0.326
2019-03-11T04:15:00Z,0.324,15,0.324
2019-03-11T04:30:00Z,0.323,15,0.323
2019-03-11T04:45:00Z,0.321,15,0.321
2019-03-11T05:00:00Z,0.32,15,0.32
2019-03-11T05:15:00Z,0.318,15,0.318
2019-03-11T05:30:00Z,0.317,15,0.317
2019-03-11T05:45:00Z,0.316,15,0.316
2019-03-11T06:00:00Z,0.314,15,0.314
2019-03-11T06:15:00Z,0.313,15,0.313
2019-03-11T06:30:00Z,0.312,15,0.312
2019-03-11T06:45:00Z,0.312,15,0.312
2019-03-11T07:00:00Z,0.311,15,0.311
2019-03-11T07:15:00Z,0.31,15,0.31
2019-03-11T07:30:00Z,0.309,15,0.309
2019-03-11T07:45:00Z,0.309,15,0.309
2019-03-11T08:00:00Z,0.309,15,0.309
2019-03-11T08:15:00Z,0.309,15,0.309
2019-03-11T08:30:00Z,0.309,15,0.309
2019-03-11T08:45:00Z,0.31,15,0.31
2019-03-11T09:00:00Z,0.31,15,0.31
2019-03-11T09:15:00Z,0.311,15,0.311
2019-03-11T09:30:00Z,0.311,15,0.311
2019-03-11T09:45:00Z,0.311,15,0.311
2019-03-11T10:00:00Z,0.311,15,0.311
2019-03-11T10:15:00Z,0.311,15,0.311
2019-03-11T10:30:00Z,0.311,15,0.311
2019-03-11T10:45:00Z,0.311,15,0.311
2019-03-11T11:00:00Z,0.311,15,0.311
2019-03-11T11:15:00Z,0.311,15,0.311
2019-03-11T11:30:00Z,0.311,15,0.311
2019-03-11T11:45:00Z,0.311,15,0.311
2019-03-11T12:00:00Z,0.311,15,0.311
2019-03-11T12:15:00Z,0.311,15,0.311
2019-03-11T12:30:00Z,0.311,15,0.311
2019-03-11T12:45:00Z,0.311,15,0.311
2019-03-11T13:00:00Z,0.311,15,0.311
2019-03-11T13:15:00Z,0.311,15,0.311
2019-03-11T13:30:00Z,0.311,15,0.311
2019-03-11T13:45:00Z,0.311,15,0.311
2019-03-11T14:00:00Z,0.311,15,0.311
2019-03-11T14:15:00Z,0.311,15,0.311
2019-03-11T14:30:00Z,0.311,15,0.311
2019-03-11T14:45:00Z,0.311,15,0.311
2019-03-11T15:00:00Z,0.311,15,0.311
2019-03-11T15:15:00Z,0.311,15,0.311
2019-03-11T15:30:00Z,0.311,15,0.311
2019-03-11T15:45:00Z,0.311,15,0.311
2019-03-11T16:00:00Z,0.311,15,0.311
2019-03-11T16:15:00Z,0.312,15,0.312
2019-03-11T16:30:00Z,0.312,15,0.312
2019-03-11T16:45:00Z,0.312,15,0.312
2019-03-11T17:00:00Z,0.312,15,0.312
2019-03-11T17:15:00Z,0.312,15,0.312
2019-03-11T17:30:00Z,0.312,15,0.312
2019-03-11T17:45:00Z,0.312,15,0.312
2019-03-11T18:00:00Z,0.312,15,0.312
2019-03-11T18:15:00Z,0.312,15,0.312
2019-03-11T18:30:00Z,0.312,15,0.312
2019-03-11T18:45:00Z,0.312,15,0.312
2019-03-11T19:00:00Z,0.312,15,0.312
2019-03-11T19:15:00Z,0.312,15,0.312
2019-03-11T19:30:00Z,0.312,15,0.312
2019-03-11T19:45:00Z,0.312,15,0.312
2019-03-11T20:00:00Z,0.313,15,0.313
2019-03-11T20:15:00Z,0.313,15,0.313
2019-03-11T20:30:00Z,0.313,15,0.313
2019-03-11T20:45:00Z,0.313,15,0.313
2019-03-11T21:00:00Z,0.314,15,0.314
2019-03-11T21:15:00Z,0.314,15,0.314
2019-03-11T21:30:00Z,0.314,15,0.314
2019-03-11T21:45:00Z,0.314,15,0.314
2019-03-11T22:00:00Z,0.315,15,0.315
2019-03-11T22:15:00Z,0.315,15,0.315
2019-03-11T22:30:00Z,0.315,15,0.315
2019-03-11T22:45:00Z,0.315,15,0.315
2019-03-11T23:00:00Z,0.315,15,0.315
2019-03-11T23:15:00Z,0.315,15,0.315
2019-03-11T23:30:00Z,0.316,15,0.316
2019-03-11T23:45:00Z,0.316,15,0.316
2019-03-12T00:00:00Z,0.316,15,0.316
2019-03-12T00:15:00Z,0.316,15,0.316
2019-03-12T00:30:00Z,0.317,15,0.317
2019-03-12T00:45:00Z,0.317,15,0.317
2019-03-12T01:00:00Z,0.317,15,0.317
2019-03-12T01:15:00Z,0.318,15,0.318
2019-03-12T01:30:00Z,0.318,15,0.318
2019-03-12T01:45:00Z,0.319,15,0.319
2019-03-12T02:00:00Z,0.32,15,0.32
2019-03-12T02:15:00Z,0.32,15,0.32
2019-03-12T02:30:00Z,0.321,15,0.321
2019-03-12T02:45:00Z,0.321,15,0.321
2019-03-12T03:00:00Z,0.322,15,0.322
2019-03-12T03:15:00Z,0.323,15,0.323
2019-03-12T03:30:00Z,0.323,15,0.323
2019-03-12T03:45:00Z,0.324,15,0.324
2019-03-12T04:00:00Z,0.325,15,0.325
2019-03-12T04:15:00Z,0.326,15,0.326
2019-03-12T04:30:00Z,0.326,15,0.326
2019-03-12T04:45:00Z,0.327,15,0.327
2019-03-12T05:00:00Z,0.328,15,0.328
2019-03-12T05:15:00Z,0.329,15,0.329
2019-03-12T05:30:00Z,0.33,15,0.33
2019-03-12T05:45:00Z,0.331,15,0.331
2019-03-12T06:00:00Z,0.332,15,0.332
2019-03-12T06:15:00Z,0.333,15,0.333
2019-03-12T06:30:00Z,0.334,15,0.334
2019-03-12T06:45:00Z,0.335,15,0.335
2019-03-12T07:00:00Z,0.336,15,0.336
2019-03-12T07:15:00Z,0.337,15,0.337
2019-03-12T07:30:00Z,0.338,15,0.338
2019-03-12T07:45:00Z,0.338,15,0.338
2019-03-12T08:00:00Z,0.338,15,0.338
2019-03-12T08:15:00Z,0.338,15,0.338
2019-03-12T08:30:00Z,0.338,15,0.338
2019-03-12T08:45:00Z,0.338,15,0.338
2019-03-12T09:00:00Z,0.338,15,0.338
2019-03-12T09:15:00Z,0.338,15,0.338
2019-03-12T09:30:00Z,0.338,15,0.338
2019-03-12T09:45:00Z,0.338,15,0.338
2019-03-12T10:00:00Z,0.338,15,0.338
2019-03-12T10:15:00Z,0.338,15,0.338
2019-03-12T10:30:00Z,0.339,15,0.339
2019-03-12T10:45:00Z,0.339,15,0.339
2019-03-12T11:00:00Z,0.339,15,0.339
2019-03-12T11:15:00Z,0.34,15,0.34
2019-03-12T11:30:00Z,0.34,15,0.34
2019-03-12T11:45:00Z,0.341,15,0.341
2019-03-12T12:00:00Z,0.341,15,0.341
2019-03-12T12:15:00Z,0.342,15,0.342
2019-03-12T12:30:00Z,0.342,15,0.342
2019-03-12T12:45:00Z,0.342,15,0.342
2019-03-12T13:00:00Z,0.343,15,0.343
2019-03-12T13:15:00Z,0.343,15,0.343
2019-03-12T13:30:00Z,0.343,15,0.343
2019-03-12T13:45:00Z,0.343,15,0.343
2019-03-12T14:00:00Z,0.343,15,0.343
2019-03-12T14:15:00Z,0.343,15,0.343
2019-03-12T14:30:00Z,0.344,15,0.344
2019-03-12T14:45:00Z,0.344,15,0.344
2019-03-12T15:00:00Z,0.344,15,0.344
2019-03-12T15:15:00Z,0.344,15,0.344
2019-03-12T15:30:00Z,0.344,15,0.344
2019-03-12T15:45:00Z,0.344,15,0.344
2019-03-12T16:00:00Z,0.344,15,0.344
2019-03-12T16:15:00Z,0.344,15,0.344
2019-03-12T16:30:00Z,0.344,15,0.344
2019-03-12T16:45:00Z,0.344,15,0.344
2019-03-12T17:00:00Z,0.344,15,0.344
2019-03-12T17:15:00Z,0.344,15,0.344
2019-03-12T17:30:00Z,0.343,15,0.343
2019-03-12T17:45:00Z,0.343,15,0.343
2019-03-12T18:00:00Z,0.343,15,0.343
2019-03-12T18:15:00Z,0.342,15,0.342
2019-03-12T18:30:00Z,0.342,15,0.342
2019-03-12T18:45:00Z,0.342,15,0.342
2019-03-12T19:00:00Z,0.341,15,0.341
2019-03-12T19:15:00Z,0.341,15,0.341
2019-03-12T19:30:00Z,0.341,15,0.341
2019-03-12T19:45:00Z,0.342,15,0.342
2019-03-12T20:00:00Z,0.342,15,0.342
2019-03-12T20:15:00Z,0.343,15,0.343
2019-03-12T20:30:00Z,0.343,15,0.343
2019-03-12T20:45:00Z,0.343,15,0.343
2019-03-12T21:00:00Z,0.344,15,0.344
2019-03-12T21:15:00Z,0.344,15,0.344
2019-03-12T21:30:00Z,0.344,15,0.344
2019-03-12T21:45:00Z,0.344,15,0.344
2019-03-12T22:00:00Z,0.344,15,0.344
2019-03-12T22:15:00Z,0.344,15,0.344
2019-03-12T22:30:00Z,0.344,15,0.344
2019-03-12T22:45:00Z,0.344,15,0.344
2019-03-12T23:00:00Z,0.344,15,0.344
2019-03-12T23:15:00Z,0.344,15,0.344
2019-03-12T23:30:00Z,0.344,15,0.344
2019-03-12T23:45:00Z,0.344,15,0.344
2019-03-13T00:00:00Z,0.344,15,0.344
2019-03-13T00:15:00Z,0.344,15,0.344
2019-03-13T00:30:00Z,0.344,15,0.344
2019-03-13T00:45:00Z,0.345,15,0.345
2019-03-13T01:00:00Z,0.345,15,0.345
2019-03-13T01:15:00Z,0.345,15,0.345
2019-03-13T01:30:00Z,0.346,15,0.346
2019-03-13T01:45:00Z,0.346,15,0.346
2019-03-13T02:00:00Z,0.347,15,0.347
2019-03-13T02:15:00Z,0.347,15,0.347
2019-03-13T02:30:00Z,0.348,15,0.348
2019-03-13T02:45:00Z,0.349,15,0.349
2019-03-13T03:00:00Z,0.349,15,0.349
2019-03-13T03:15:00Z,0.35,15,0.35
2019-03-13T03:30:00Z,0.351,15,0.351
2019-03-13T03:45:00Z,0.352,15,0.352
2019-03-13T04:00:00Z,0.353,15,0.353
2019-03-13T04:15:00Z,0.353,15,0.353
2019-03-13T04:30:00Z,0.354,15,0.354
2019-03-13T04:45:00Z,0.355,15,0.355
2019-03-13T05:00:00Z,0.356,15,0.356
2019-03-13T05:15:00Z,0.356,15,0.356
2019-03-13T05:30:00Z,0.357,15,0.357
2019-03-13T05:45:00Z,0.358,15,0.358
2019-03-13T06:00:00Z,0.358,15,0.358
2019-03-13T06:15:00Z,0.359,15,0.359
2019-03-13T06:30:00Z,0.36,15,0.36
2019-03-13T06:45:00Z,0.361,15,0.361
2019-03-13T07:00:00Z,0.361,15,0.361
2019-03-13T07:15:00Z,0.362,15,0.362
2019-03-13T07:30:00Z,0.363,15,0.363
2019-03-13T07:45:00Z,0.363,15,0.363
2019-03-13T08:00:00Z,0.363,15,0.363
2019-03-13T08:15:00Z,0.364,15,0.364
2019-03-13T08:30:00Z,0.365,15,0.365
2019-03-13T08:45:00Z,0.365,15,0.365
2019-03-13T09:00:00Z,0.365,15,0.365
2019-03-13T09:15:00Z,0.366,15,0.366
2019-03-13T09:30:00Z,0.366,15,0.366
2019-03-13T09:45:00Z,0.367,15,0.367
2019-03-13T10:00:00Z,0.367,15,0.367
2019-03-13T10:15:00Z,0.367,15,0.367
2019-03-13T10:30:00Z,0.368,15,0.368
2019-03-13T10:45:00Z,0.368,15,0.368
2019-03-13T11:00:00Z,0.369,15,0.369
2019-03-13T11:15:00Z,0.369,15,0.369
2019-03-13T11:30:00Z,0.37,15,0.37
2019-03-13T11:45:00Z,0.37,15,0.37
2019-03-13T12:00:00Z,0.37,15,0.37
2019-03-13T12:15:00Z,0.37,15,0.37
2019-03-13T12:30:00Z,0.37,15,0.37
2019-03-13T12:45:00Z,0.371,15,0.371
2019-03-13T13:00:00Z,0.371,15,0.371
2019-03-13T13:15:00Z,0.371,15,0.371
2019-03-13T13:30:00Z,0.371,15,0.371
2019-03-13T13:45:00Z,0.371,15,0.371
2019-03-13T14:00:00Z,0.371,15,0.371
2019-03-13T14:15:00Z,0.371,15,0.371
2019-03-13T14:30:00Z,0.371,15,0.371
2019-03-13T14:45:00Z,0.371,15,0.371
2019-03-13T15:00:00Z,0.371,15,0.371
2019-03-13T15:15:00Z,0.371,15,0.371
2019-03-13T15:30:00Z,0.371,15,0.371
2019-03-13T15:45:00Z,0.371,15,0.371
2019-03-13T16:00:00Z,0.371,15,0.371
2019-03-13T16:15:00Z,0.371,15,0.371
2019-03-13T16:30:00Z,0.371,15,0.371
2019-03-13T16:45:00Z,0.371,15,0.371
2019-03-13T17:00:00Z,0.371,15,0.371
2019-03-13T17:15:00Z,0.37,15,0.37
2019-03-13T17:30:00Z,0.37,15,0.37
2019-03-13T17:45:00Z,0.37,15,0.37
2019-03-13T18:00:00Z,0.369,15,0.369
2019-03-13T18:15:00Z,0.369,15,0.369
2019-03-13T18:30:00Z,0.369,15,0.369
2019-03-13T18:45:00Z,0.369,15,0.369
2019-03-13T19:00:00Z,0.368,15,0.368
2019-03-13T19:15:00Z,0.368,15,0.368
2019-03-13T19:30:00Z,0.368,15,0.368
2019-03-13T19:45:00Z,0.368,15,0.368
2019-03-13T20:00:00Z,0.367,15,0.367
2019-03-13T20:15:00Z,0.367,15,0.367
2019-03-13T20:30:00Z,0.367,15,0.367
2019-03-13T20:45:00Z,0.367,15,0.367
2019-03-13T21:00:00Z,0.366,15,0.366
2019-03-13T21:15:00Z,0.366,15,0.366
2019-03-13T21:30:00Z,0.366,15,0.366
2019-03-13T21:45:00Z,0.366,15,0.366
2019-03-13T22:00:00Z,0.366,15,0.366
2019-03-13T22:15:00Z,0.366,15,0.366
2019-03-13T22:30:00Z,0.366,15,0.366
2019-03-13T22:45:00Z,0.366,15,0.366
2019-03-13T23:00:00Z,0.366,15,0.366
2019-03-13T23:15:00Z,0.366,15,0.366
2019-03-13T23:30:00Z,0.366,15,0.366
2019-03-13T23:45:00Z,0.366,15,0.366
2019-03-14T00:00:00Z,0.365,15,0.365
2019-03-14T00:15:00Z,0.364,15,0.364
2019-03-14T00:30:00Z,0.364,15,0.364
2019-03-14T00:45:00Z,0.363,15,0.363
2019-03-14T01:00:00Z,0.363,15,0.363
2019-03-14T01:15:00Z,0.362,15,0.362
2019-03-14T01:30:00Z,0.362,15,0.362
2019-03-14T01:45:00Z,0.362,15,0.362
2019-03-14T02:00:00Z,0.362,15,0.362
2019-03-14T02:15:00Z,0.362,15,0.362
2019-03-14T02:30:00Z,0.362,15,0.362
2019-03-14T02:45:00Z,0.362,15,0.362
2019-03-14T03:00:00Z,0.362,15,0.362
2019-03-14T03:15:00Z,0.362,15,0.362
2019-03-14T03:30:00Z,0.362,15,0.362
2019-03-14T03:45:00Z,0.362,15,0.362
2019-03-14T04:00:00Z,0.362,15,0.362
2019-03-14T04:15:00Z,0.362,15,0.362
2019-03-14T04:30:00Z,0.362,15,0.362
2019-03-14T04:45:00Z,0.363,15,0.363
2019-03-14T05:00:00Z,0.363,15,0.363
2019-03-14T05:15:00Z,0.363,15,0.363
2019-03-14T05:30:00Z,0.364,15,0.364
2019-03-14T05:45:00Z,0.364,15,0.364
2019-03-14T06:00:00Z,0.364,15,0.364
2019-03-14T06:15:00Z,0.364,15,0.364
2019-03-14T06:30:00Z,0.365,15,0.365
2019-03-14T06:45:00Z,0.365,15,0.365
2019-03-14T07:00:00Z,0.365,15,0.365
2019-03-14T07:15:00Z,0.365,15,0.365
2019-03-14T07:30:00Z,0.365,15,0.365
2019-03-14T07:45:00Z,0.365,15,0.365
2019-03-14T08:00:00Z,0.365,15,0.365
2019-03-14T08:15:00Z,0.366,15,0.366
2019-03-14T08:30:00Z,0.366,15,0.366
2019-03-14T08:45:00Z,0.366,15,0.366
2019-03-14T09:00:00Z,0.366,15,0.366
2019-03-14T09:15:00Z,0.366,15,0.366
2019-03-14T09:30:00Z,0.366,15,0.366
2019-03-14T09:45:00Z,0.366,15,0.366
2019-03-14T10:00:00Z,0.366,15,0.366
2019-03-14T10:15:00Z,0.366,15,0.366
2019-03-14T10:30:00Z,0.366,15,0.366
2019-03-14T10:45:00Z,0.366,15,0.366
2019-03-14T11:00:00Z,0.366,15,0.366
2019-03-14T11:15:00Z,0.368,15,0.368
2019-03-14T11:30:00Z,0.368,15,0.368
2019-03-14T11:45:00Z,0.369,15,0.369
2019-03-14T12:00:00Z,0.369,15,0.369
2019-03-14T12:15:00Z,0.369,15,0.369
2019-03-14T12:30:00Z,0.37,15,0.37
2019-03-14T12:45:00Z,0.37,15,0.37
2019-03-14T13:00:00Z,0.37,15,0.37
2019-03-14T13:15:00Z,0.37,15,0.37
2019-03-14T13:30:00Z,0.37,15,0.37
2019-03-14T13:45:00Z,0.37,15,0.37
2019-03-14T14:00:00Z,0.37,15,0.37
2019-03-14T14:15:00Z,0.37,15,0.37
2019-03-14T14:30:00Z,0.37,15,0.37
2019-03-14T14:45:00Z,0.37,15,0.37
2019-03-14T15:00:00Z,0.37,15,0.37
2019-03-14T15:15:00Z,0.37,15,0.37
2019-03-14T15:30:00Z,0.37,15,0.37
2019-03-14T15:45:00Z,0.37,15,0.37
2019-03-14T16:00:00Z,0.37,15,0.37
2019-03-14T16:15:00Z,0.37,15,0.37
2019-03-14T16:30:00Z,0.37,15,0.37
2019-03-14T16:45:00Z,0.37,15,0.37
2019-03-14T17:00:00Z,0.37,15,0.37
2019-03-14T17:15:00Z,0.37,15,0.37
2019-03-14T17:30:00Z,0.37,15,0.37
2019-03-14T17:45:00Z,0.37,15,0.37
2019-03-14T18:00:00Z,0.37,15,0.37
2019-03-14T18:15:00Z,0.37,15,0.37
2019-03-14T18:30:00Z,0.37,15,0.37
2019-03-14T18:45:00Z,0.37,15,0.37
2019-03-14T19:00:00Z,0.37,15,0.37
2019-03-14T19:15:00Z,0.37,15,0.37
2019-03-14T19:30:00Z,0.37,15,0.37
2019-03-14T19:45:00Z,0.37,15,0.37
2019-03-14T20:00:00Z,0.37,15,0.37
2019-03-14T20:15:00Z,0.37,15,0.37
2019-03-14T20:30:00Z,0.37,15,0.37
2019-03-14T20:45:00Z,0.37,15,0.37
2019-03-14T21:00:00Z,0.371,15,0.371
2019-03-14T21:15:00Z,0.371,15,0.371
2019-03-14T21:30:00Z,0.372,15,0.372
2019-03-14T21:45:00Z,0.372,15,0.372
2019-03-14T22:00:00Z,0.373,15,0.373
2019-03-14T22:15:00Z,0.373,15,0.373
2019-03-14T22:30:00Z,0.374,15,0.374
2019-03-14T22:45:00Z,0.374,15,0.374
2019-03-14T23:00:00Z,0.375,15,0.375
2019-03-14T23:15:00Z,0.376,15,0.376
2019-03-14T23:30:00Z,0.376,15,0.376
2019-03-14T23:45:00Z,0.377,15,0.377
2019-03-15T00:00:00Z,0.377,15,0.377
2019-03-15T00:15:00Z,0.378,15,0.378
2019-03-15T00:30:00Z,0.379,15,0.379
2019-03-15T00:45:00Z,0.379,15,0.379
2019-03-15T01:00:00Z,0.38,15,0.38
2019-03-15T01:15:00Z,0.38,15,0.38
2019-03-15T01:30:00Z,0.381,15,0.381
2019-03-15T01:45:00Z,0.382,15,0.382
2019-03-15T02:00:00Z,0.382,15,0.382
2019-03-15T02:15:00Z,0.383,15,0.383
2019-03-15T02:30:00Z,0.383,15,0.383
2019-03-15T02:45:00Z,0.383,15,0.383
2019-03-15T03:00:00Z,0.384,15,0.384
2019-03-15T03:15:00Z,0.384,15,0.384
2019-03-15T03:30:00Z,0.385,15,0.385
2019-03-15T03:45:00Z,0.385,15,0.385
2019-03-15T04:00:00Z,0.385,15,0.385
2019-03-15T04:15:00Z,0.386,15,0.386
2019-03-15T04:30:00Z,0.386,15,0.386
2019-03-15T04:45:00Z,0.386,15,0.386
2019-03-15T05:00:00Z,0.387,15,0.387
2019-03-15T05:15:00Z,0.387,15,0.387
2019-03-15T05:30:00Z,0.387,15,0.387
2019-03-15T05:45:00Z,0.388,15,0.388
2019-03-15T06:00:00Z,0.388,15,0.388
2019-03-15T06:15:00Z,0.388,15,0.388
2019-03-15T06:30:00Z,0.388,15,0.388
2019-03-15T06:45:00Z,0.389,15,0.389
2019-03-15T07:00:00Z,0.389,15,0.389
2019-03-15T07:15:00Z,0.389,15,0.389
2019-03-15T07:30:00Z,0.389,15,0.389
2019-03-15T07:45:00Z,0.389,15,0.389
2019-03-15T08:00:00Z,0.389,15,0.389
2019-03-15T08:15:00Z,0.389,15,0.389
2019-03-15T08:30:00Z,0.389,15,0.389
2019-03-15T08:45:00Z,0.389,15,0.389
2019-03-15T09:00:00Z,0.388,15,0.388
2019-03-15T09:15:00Z,0.387,15,0.387
2019-03-15T09:30:00Z,0.385,15,0.385
2019-03-15T09:45:00Z,0.382,15,0.382
2019-03-15T10:00:00Z,0.377,15,0.377
2019-03-15T10:15:00Z,0.371,15,0.371
2019-03-15T10:30:00Z,0.366,15,0.366
2019-03-15T10:45:00Z,0.361,15,0.361
2019-03-15T11:00:00Z,0.357,15,0.357
2019-03-15T11:15:00Z,0.354,15,0.354
2019-03-15T11:30:00Z,0.351,15,0.351
2019-03-15T11:45:00Z,0.349,15,0.349
2019-03-15T12:00:00Z,0.347,15,0.347
2019-03-15T12:15:00Z,0.346,15,0.346
2019-03-15T12:30:00Z,0.345,15,0.345
2019-03-15T12:45:00Z,0.343,15,0.343
2019-03-15T13:00:00Z,0.342,15,0.342
2019-03-15T13:15:00Z,0.341,15,0.341
2019-03-15T13:30:00Z,0.34,15,0.34
2019-03-15T13:45:00Z,0.339,15,0.339
2019-03-15T14:00:00Z,0.338,15,0.338
2019-03-15T14:15:00Z,0.338,15,0.338
2019-03-15T14:30:00Z,0.336,15,0.336
2019-03-15T14:45:00Z,0.336,15,0.336
2019-03-15T15:00:00Z,0.335,15,0.335
2019-03-15T15:15:00Z,0.334,15,0.334
2019-03-15T15:30:00Z,0.333,15,0.333
2019-03-15T15:45:00Z,0.333,15,0.333
2019-03-15T16:00:00Z,0.332,15,0.332
2019-03-15T16:15:00Z,0.331,15,0.331
2019-03-15T16:30:00Z,0.331,15,0.331
2019-03-15T16:45:00Z,0.33,15,0.33
2019-03-15T17:00:00Z,0.33,15,0.33
2019-03-15T17:15:00Z,0.329,15,0.329
2019-03-15T17:30:00Z,0.329,15,0.329
2019-03-15T17:45:00Z,0.329,15,0.329
2019-03-15T18:00:00Z,0.329,15,0.329
2019-03-15T18:15:00Z,0.329,15,0.329
2019-03-15T18:30:00Z,0.329,15,0.329
2019-03-15T18:45:00Z,0.329,15,0.329
2019-03-15T19:00:00Z,0.329,15,0.329
2019-03-15T19:15:00Z,0.329,15,0.329
2019-03-15T19:30:00Z,0.329,15,0.329
2019-03-15T19:45:00Z,0.329,15,0.329
2019-03-15T20:00:00Z,0.329,15,0.329
2019-03-15T20:15:00Z,0.33,15,0.33
2019-03-15T20:30:00Z,0.331,15,0.331
2019-03-15T20:45:00Z,0.333,15,0.333
2019-03-15T21:00:00Z,0.334,15,0.334
2019-03-15T21:15:00Z,0.336,15,0.336
2019-03-15T21:30:00Z,0.337,15,0.337
2019-03-15T21:45:00Z,0.338,15,0.338
2019-03-15T22:00:00Z,0.339,15,0.339
2019-03-15T22:15:00Z,0.34,15,0.34
2019-03-15T22:30:00Z,0.341,15,0.341
2019-03-15T22:45:00Z,0.342,15,0.342
2019-03-15T23:00:00Z,0.342,15,0.342
2019-03-15T23:15:00Z,0.343,15,0.343
2019-03-15T23:30:00Z,0.343,15,0.343
2019-03-15T23:45:00Z,0.343,15,0.343
2019-03-16T00:00:00Z,0.344,15,0.344
2019-03-16T00:15:00Z,0.344,15,0.344
2019-03-16T00:30:00Z,0.344,15,0.344
